id,tag,sentence
1411,neutral,"The company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia ."
1412,neutral,"The company will disclose further details , including the anticipated transaction timetable and the name of the new investor , within one week ."
1413,neutral,The company will propose a dividend of EUR0 .12 per share for 2008 .
1414,neutral,"The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles ."
1415,neutral,"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden ."
1416,neutral,The contract has been allotted as per lowest price criteria .
1417,neutral,"The contract includes design , construction , delivery of equipment , installation and commissioning ."
1418,neutral,"The contract includes software licences , application maintenance and training ."
1419,neutral,"The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP ."
1420,neutral,The contract is for next year .
1421,neutral,The contract will take effect in 2009 for a five or ten year period .
1422,neutral,"The contracts between Raute Corporation and Muling Kemian Wood Products Co. , Ltd. , which were announced on 3 November 2010 , have taken effect ."
1423,neutral,The CVs of the proposed members are available for viewing from 12 March 2008 onwards on the Internet at www.sampo.com/ir .
1424,neutral,"The deal includes the entire personnel of PlanMill Oy , who will transfer to the new company as so-called old employees ."
1425,neutral,The divested stake represented about 2.7 m shares in Okmetic 's capital .
1426,neutral,The dividends payable annually shall be deducted from the share subscription price .
1427,neutral,The duration of the contract is 37 months .
1428,neutral,The ECB can mainly target inflation .
1429,neutral,The employee negotiations are to address measures needed to adjust the operations to the present production situation .
1430,neutral,The energy shot is packed in a 100-millilitre bag with a screw cap .
1431,neutral,The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .
1432,neutral,"The facility will be used to refinance Citycon 's existing credit facility , the company said ."
1433,neutral,The fair value of CapMan Plc 's own investments on 30 September 2008 amounted to MEUR 59.8 .
1434,neutral,The financial details of the acquisition were not disclosed .
1435,neutral,The financial details of the transaction were not disclosed .
1436,neutral,The Financial Statements and Interim Reports will be released around at 9.00 a.m. ( Finnish time ) on the given dates .
1437,neutral,The financial statements release will be available after publishing on the Company 's internet pages at www.cargotec.com .
1438,neutral,"The firm is headquartered in Vantaa , southern Finland and has 16 employees ."
1439,neutral,"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services ."
1440,neutral,The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum .
1441,neutral,"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year ."
1442,neutral,"The flagship will open this fall in Manhattan 's Flatiron District in the `` Toy Building , '' at 200 Fifth Avenue ."
1443,neutral,The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .
1444,neutral,The government has instead proposed an exchange of the state 's stake in LMT to TeliaSonera 's stake in Lattelecom .
1445,neutral,The group reiterated its forecast that handset manufacturers will sell around 915 mln units this year globally .
1446,neutral,"The Group 's business sectors are Building Construction , Infrastructure Construction , Technical Building Services , and Building Products ."
1447,neutral,"The hosting mobile terminal guides information flow between itself , the participating terminals , and optionally , with network servers that may assist the hosting mobile terminal ."
1448,neutral,"The huge bridge girders will be delivered to the site from our plant in Ylivieska , Finland ."
1449,neutral,The idea of saving electricity in data transfer is still a new one .
1450,neutral,The identity of the buyer is not yet known .
1451,neutral,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .
1452,neutral,The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .
1453,neutral,The investment would be some EUR5m .
1454,neutral,"The latest result included per-share charges of 5 cents for stock compensation , 1 cent for research and development and 1 cent for strategic investments ."
1455,neutral,The machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood .
1456,neutral,"The major part of the deliveries include different AC and CXE amplifier solutions and products by Belgian DINH Telecom , a broadband solutions company acquired by Teleste in the spring of 2007 ."
1457,neutral,"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent ."
1458,neutral,"The market value of one crane is some USD6m , reported the Finnish news agency STT ."
1459,neutral,"The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process ."
1460,neutral,"The maximum obligated total trades per day is ISK 400,000,000 market value ."
1461,neutral,The medium-term operative targets of the company remain unchanged .
1462,neutral,The MET is located in the Central Business District ( CBD ) of Bangkok .
1463,neutral,The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .
1464,neutral,"The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia ."
1465,neutral,The new chain has 700 discount stores and 250 supermarkets .
1466,neutral,"The new company , DiaPol S.r.l. , would manufacture tools meant for glass and stone pre-processing ."
1467,neutral,"The new Kroksberg railway tunnel will be built on a new section of track between Harnosand and Veda , forming part of the line that follows the coast of the Gulf of Bothnia ."
1468,neutral,The new location is n't the only change Wellmont has in store for its air transport service .
1469,neutral,The new name of the Sanoma Division will be Sanoma News .
1470,neutral,The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .
1471,neutral,"The number of class A shares remains unchanged at 9,526,089 shares ."
1472,neutral,"The objective is that trading in the shares will commence on May 2 , 2007 ."
1473,neutral,The online ice chart shows no ice in the area of Estonia 's sea ports on the coast of the Gulf of Finland .
1474,neutral,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden ."
1475,neutral,The order is included in Metso 's fourth quarter 2007 order backlog .
1476,neutral,The order is related to renewing the network of the telecommunications operator .
1477,neutral,The parties have therefore agreed to leave Avena out of the deal .
1478,neutral,The passenger tunnel is expected to be put into operation in 2009 .
1479,neutral,The plant is expected to enter commercial operation by mid-2009 .
1480,neutral,The plant is expected to start production in the first half of 2007 .
1481,neutral,The plant will collect raw material from the Baltic Sea region .
1482,neutral,"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''"
1483,neutral,The platform would continue to be the development framework for Symbian and MeeGo .
1484,neutral,"The Point Village , designed by Scott Tallon Walker , will include a shopping center , office premises , a hotel and a cinema ."
